Batch, S_batch, TimeL, L, T1, E1, T2, E2, T3, E3, T4, E4,
16, 4800, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
16, 7200, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
16, 9600, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
16, 12000, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
16, 14400, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
16, 16800, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
16, 19200, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
16, 21600, 163.680000, 0.100000, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 
16, 24000, 194.370000, 1000.000000, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 
18, 1, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
18, 2400, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
18, 4800, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
18, 7200, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
18, 9600, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
18, 12000, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
18, 14400, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
18, 16800, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
18, 19200, 163.680000, 0.100000, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 
18, 21600, 194.370000, 1000.000000, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 
18, 24000, 219.250000, 100.000000, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 3.660000, 0.095979, 
20, 1, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
20, 2400, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
20, 4800, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
20, 7200, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
20, 9600, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
20, 12000, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
20, 14400, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
20, 16800, 163.680000, 0.100000, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 
20, 19200, 194.370000, 1000.000000, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 
20, 21600, 219.250000, 100.000000, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 3.660000, 0.095979, 
20, 24000, 250.360000, 10.000000, 3.310000, 0.095979, 3.660000, 0.095979, 3.660000, 0.095979, 3.640000, 0.095979, 
22, 1, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
22, 2400, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
22, 4800, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
22, 7200, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
22, 9600, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
22, 12000, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
22, 14400, 163.680000, 0.100000, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 
22, 16800, 194.370000, 1000.000000, 2.520000, 0.095979, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 
22, 19200, 219.250000, 100.000000, 2.850000, 0.095979, 3.310000, 0.095979, 3.660000, 0.095979, 3.660000, 0.095979, 
22, 21600, 250.360000, 10.000000, 3.310000, 0.095979, 3.660000, 0.095979, 3.660000, 0.095979, 3.640000, 0.095979, 
22, 24000, 275.420000, 1000.000000, 3.660000, 0.095979, 3.660000, 0.095979, 3.640000, 0.095979, 3.650000, 0.095979, 
